mae,rmse,r2,residual_variance,model
1.212091088294983,1.2757174904022828,-9.171594619750977,0.1582903114706278,boosting_xgboost
3.115999999999997,3.1394139580501292,-60.59949999999988,0.14646399999999954,bagging_random_forest
11.13336245804312,11.14081675938573,-774.7362379138121,0.16603844404601112,stacking_ensemble
