model,split,mae,rmse,mape_pct,n_rows,zone_type
hierarchical_prophet,validation,1060.9286677513983,2146.8585382529727,22589.637169327736,467895,
hierarchical_prophet,test,1038.658914513134,2073.392117298501,25832.300328902154,451403,
hierarchical_prophet,validation,106.34546600176823,158.48949945855247,81.38212678663493,9844,airport
hierarchical_prophet,validation,1081.4436694390345,2169.680636715054,23073.363354051213,458051,non_airport
hierarchical_prophet,test,40.34706445082446,60.5642949948877,93.02525388353654,8620,airport
hierarchical_prophet,test,1058.0938254007176,2093.4599474483,26333.38675531569,442783,non_airport
